pair_id,front_image,rear_image,front_target_bbox_xyxy,rear_candidates,front_mask,road_context,time_of_day,weather
P0133,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_001465.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_001505.jpg,"[625.95, 325.424, 770.672, 422.222]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [158.162, 256.453, 351.8, 351.473]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [347.126, 262.189, 370.696, 282.868]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [360.339, 261.842, 411.127, 295.941]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [413.827, 247.625, 441.931, 269.832]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [470.519, 247.373, 487.825, 258.389]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [500.491, 236.447, 511.673, 246.543]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f001465_fl_car_005.png,suburban,day,overcast
P0134,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_001468.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_001490.jpg,"[701.271, 301.118, 960.0, 462.594]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.013, 253.957, 186.322, 350.648]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [338.755, 239.663, 389.58, 281.895]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [358.129, 258.07, 442.165, 306.832]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [434.155, 246.371, 467.925, 274.746]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [488.219, 236.046, 503.93, 246.25]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f001468_fl_delivery_van_005.png,suburban,day,overcast
P0135,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_001469.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_001493.jpg,"[571.912, 355.742, 610.059, 382.003]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [166.988, 257.162, 278.582, 316.595]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [331.544, 256.342, 427.041, 311.218]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [360.752, 240.213, 404.625, 256.483]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [421.615, 249.148, 456.229, 277.232]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [447.175, 244.106, 467.577, 258.281]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [492.295, 234.35, 507.03, 244.102]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [520.736, 227.705, 528.13, 235.294]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f001469_fl_car_002.png,suburban,day,overcast
P0136,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_001531.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_001586.jpg,"[603.184, 346.874, 692.765, 404.456]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [363.795, 258.335, 391.835, 279.807]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [420.452, 265.692, 454.061, 290.445]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [420.695, 265.726, 453.896, 281.769]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [478.748, 251.471, 494.03, 264.617]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f001531_fl_car_003.png,suburban,day,overcast
P0137,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_001902.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_001927.jpg,"[530.908, 360.732, 578.045, 391.736]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [339.818, 267.455, 375.959, 292.756]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [414.397, 260.905, 454.826, 297.132]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [591.47, 267.512, 655.343, 290.182]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f001902_fl_car_005.png,suburban,day,overcast
P0138,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_001924.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_001959.jpg,"[127.212, 334.941, 234.18, 376.932]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [39.706, 288.844, 69.225, 313.853]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [399.491, 274.18, 414.553, 285.703]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [417.976, 266.256, 459.984, 302.416]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [624.579, 249.472, 727.852, 284.364]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [664.741, 256.488, 745.512, 286.638]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f001924_fl_car_004.png,suburban,day,overcast
P0139,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_001924.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_001959.jpg,"[10.18, 304.798, 132.711, 375.771]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [39.706, 288.844, 69.225, 313.853]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [399.491, 274.18, 414.553, 285.703]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [417.976, 266.256, 459.984, 302.416]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [624.579, 249.472, 727.852, 284.364]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [664.741, 256.488, 745.512, 286.638]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f001924_fl_car_008.png,suburban,day,overcast
P0140,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_002255.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_002281.jpg,"[687.686, 357.272, 846.754, 431.582]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.172, 246.837, 208.147, 341.52]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [261.308, 263.901, 315.88, 294.775]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [392.015, 256.767, 448.451, 309.564]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f002255_fl_car_001.png,suburban,day,overcast
P0141,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_002255.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_002286.jpg,"[572.894, 362.816, 624.361, 397.681]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [219.618, 259.367, 295.86, 302.644]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [304.187, 267.64, 338.022, 286.639]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [389.931, 260.297, 442.39, 308.565]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [888.619, 274.222, 925.578, 313.021]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [928.037, 260.187, 959.917, 313.539]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f002255_fl_car_005.png,suburban,day,overcast
P0142,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_002331.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_002411.jpg,"[506.061, 348.319, 544.582, 383.259]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [279.159, 257.303, 345.921, 303.421]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [354.985, 262.482, 376.02, 282.359]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [385.897, 263.307, 439.278, 309.361]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f002331_fl_delivery_van_004.png,suburban,day,overcast
P0143,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_002345.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_002403.jpg,"[641.028, 302.059, 921.503, 460.206]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [129.414, 240.645, 291.213, 333.872]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [359.816, 260.552, 378.95, 281.341]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [387.495, 264.691, 395.127, 280.656]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [388.514, 270.234, 394.861, 280.694]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [396.897, 264.04, 437.054, 298.001]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f002345_fl_delivery_van_006.png,suburban,day,overcast
P0144,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_002469.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_002633.jpg,"[292.792, 208.857, 439.958, 414.56]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [305.868, 268.116, 352.958, 301.844]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [378.619, 268.19, 398.685, 285.373]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [397.589, 267.748, 428.22, 292.481]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [438.801, 239.7, 471.829, 285.519]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f002469_fl_truck_002.png,suburban,day,overcast
P0145,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_002493.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_002612.jpg,"[165.214, 137.719, 409.958, 430.145]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [95.327, 249.459, 293.148, 349.717]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [391.359, 266.384, 434.235, 300.258]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [431.606, 265.582, 456.297, 280.97]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [458.905, 205.93, 550.954, 301.666]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f002493_fl_truck_003.png,suburban,day,overcast
P0146,data/camera_splits/2026_02_19_10_03_16_940d98f3/FL/fl_002612.jpg,data/camera_splits/2026_02_19_10_03_16_940d98f3/RL/rl_002633.jpg,"[632.691, 355.16, 735.305, 418.002]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [305.868, 268.116, 352.958, 301.844]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [378.619, 268.19, 398.685, 285.373]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [397.589, 267.748, 428.22, 292.481]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [438.801, 239.7, 471.829, 285.519]}]",data/object_detections/2026_02_19_10_03_16_940d98f3/masks/FL/2026_02_19_10_03_16_940d98f3_f002612_fl_car_001.png,suburban,day,overcast
P0147,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_000753.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_000790.jpg,"[90.262, 341.938, 197.104, 405.108]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [314.675, 319.431, 344.15, 344.028]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [352.048, 327.6, 365.903, 335.129]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [403.027, 326.971, 429.945, 344.617]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [605.414, 336.403, 726.761, 383.774]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [776.264, 348.688, 786.533, 374.835]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f000753_fl_car_001.png,suburban,day,overcast
P0148,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_000761.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_000778.jpg,"[426.787, 315.85, 743.414, 454.159]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [204.248, 308.289, 279.363, 360.744]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [325.612, 326.274, 338.946, 335.335]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [381.957, 325.128, 412.917, 345.22]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [584.567, 350.646, 618.733, 368.409]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [747.649, 346.513, 919.909, 417.95]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f000761_fl_car_002.png,suburban,day,overcast
P0149,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_000763.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_000817.jpg,"[0.0, 335.991, 117.323, 428.072]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [360.962, 330.325, 374.097, 339.96]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [406.721, 331.388, 428.773, 343.984]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [443.302, 329.875, 479.002, 354.646]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [473.011, 323.987, 533.012, 376.392]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [525.07, 318.247, 679.442, 412.216]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f000763_fl_car_001.png,suburban,day,overcast
P0150,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_000772.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_000817.jpg,"[73.245, 327.179, 264.154, 434.664]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [360.962, 330.325, 374.097, 339.96]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [406.721, 331.388, 428.773, 343.984]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [443.302, 329.875, 479.002, 354.646]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [473.011, 323.987, 533.012, 376.392]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [525.07, 318.247, 679.442, 412.216]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f000772_fl_car_001.png,suburban,day,overcast
P0151,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_000780.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_000817.jpg,"[253.57, 338.25, 353.578, 411.053]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [360.962, 330.325, 374.097, 339.96]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [406.721, 331.388, 428.773, 343.984]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [443.302, 329.875, 479.002, 354.646]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [473.011, 323.987, 533.012, 376.392]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [525.07, 318.247, 679.442, 412.216]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f000780_fl_car_002.png,suburban,day,overcast
P0152,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_000802.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_000843.jpg,"[332.95, 344.488, 392.971, 386.573]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [387.095, 327.61, 424.48, 347.124]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [437.337, 327.808, 453.423, 352.011]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [447.47, 327.64, 486.962, 356.932]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [606.696, 305.206, 959.385, 444.979]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f000802_fl_car_001.png,suburban,day,overcast
P0153,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_000903.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_000978.jpg,"[353.147, 349.038, 400.119, 384.398]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [386.484, 332.067, 406.436, 347.454]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [421.721, 333.7, 438.537, 346.852]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [607.345, 329.152, 626.094, 395.444]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [681.023, 351.477, 719.918, 401.735]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [752.663, 254.256, 959.935, 444.947]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f000903_fl_car_001.png,suburban,day,overcast
P0154,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_001027.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_001075.jpg,"[501.101, 354.848, 518.32, 367.613]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [289.094, 323.689, 315.302, 341.096]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [366.624, 323.16, 396.451, 348.694]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [403.011, 330.56, 427.788, 338.382]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [531.346, 336.872, 610.34, 367.483]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f001027_fl_car_002.png,suburban,day,overcast
P0155,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_001027.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_001075.jpg,"[289.058, 358.76, 362.217, 384.711]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [289.094, 323.689, 315.302, 341.096]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [366.624, 323.16, 396.451, 348.694]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [403.011, 330.56, 427.788, 338.382]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [531.346, 336.872, 610.34, 367.483]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f001027_fl_car_003.png,suburban,day,overcast
P0156,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_001037.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_001064.jpg,"[519.661, 349.928, 546.226, 368.504]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [163.223, 316.268, 241.869, 361.581]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [363.607, 324.53, 392.191, 348.614]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [390.745, 330.681, 406.438, 339.903]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [485.092, 334.796, 499.198, 344.779]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [648.814, 337.508, 749.566, 387.502]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [688.667, 336.961, 887.995, 414.062]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f001037_fl_car_001.png,suburban,day,overcast
P0157,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_001037.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_001064.jpg,"[26.986, 352.72, 184.01, 407.17]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [163.223, 316.268, 241.869, 361.581]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [363.607, 324.53, 392.191, 348.614]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [390.745, 330.681, 406.438, 339.903]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [485.092, 334.796, 499.198, 344.779]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [648.814, 337.508, 749.566, 387.502]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [688.667, 336.961, 887.995, 414.062]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f001037_fl_car_002.png,suburban,day,overcast
P0158,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_001037.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_001064.jpg,"[190.633, 352.338, 303.77, 397.775]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [163.223, 316.268, 241.869, 361.581]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [363.607, 324.53, 392.191, 348.614]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [390.745, 330.681, 406.438, 339.903]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [485.092, 334.796, 499.198, 344.779]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [648.814, 337.508, 749.566, 387.502]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [688.667, 336.961, 887.995, 414.062]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f001037_fl_car_004.png,suburban,day,overcast
P0159,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_001050.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_001069.jpg,"[634.025, 336.356, 793.612, 408.95]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [247.968, 317.868, 288.392, 343.939]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [365.304, 320.343, 394.433, 344.183]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [394.104, 326.637, 415.959, 335.283]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [580.724, 335.063, 634.73, 367.441]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [586.438, 334.561, 714.555, 382.172]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f001050_fl_car_001.png,suburban,day,overcast
P0160,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_001091.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_001134.jpg,"[299.328, 347.614, 382.2, 402.305]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [374.915, 325.517, 416.095, 359.828]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [429.927, 338.968, 448.672, 346.264]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [447.793, 331.594, 487.142, 360.052]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f001091_fl_car_001.png,suburban,day,overcast
P0161,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_002577.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_002652.jpg,"[734.49, 331.425, 878.434, 405.133]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [228.053, 316.284, 277.614, 344.362]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [297.6, 324.607, 322.539, 339.525]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [332.239, 322.945, 348.17, 337.295]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f002577_fl_delivery_van_003.png,suburban,day,overcast
P0162,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_002580.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_002652.jpg,"[519.736, 351.362, 568.229, 377.355]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [228.053, 316.284, 277.614, 344.362]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [297.6, 324.607, 322.539, 339.525]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [332.239, 322.945, 348.17, 337.295]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f002580_fl_car_004.png,suburban,day,overcast
P0163,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_002587.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_002652.jpg,"[726.983, 348.779, 848.971, 395.319]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [228.053, 316.284, 277.614, 344.362]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [297.6, 324.607, 322.539, 339.525]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [332.239, 322.945, 348.17, 337.295]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f002587_fl_car_002.png,suburban,day,overcast
P0164,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_002709.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_002748.jpg,"[638.728, 349.501, 685.876, 375.985]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.02, 305.139, 90.278, 356.575]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [137.093, 316.01, 232.198, 358.804]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [274.116, 324.516, 297.787, 339.895]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [373.759, 322.68, 448.98, 350.915]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f002709_fl_car_002.png,suburban,day,overcast
P0165,data/camera_splits/2026_02_21_16_56_39_59464432/FL/fl_002709.jpg,data/camera_splits/2026_02_21_16_56_39_59464432/RL/rl_002748.jpg,"[581.539, 353.937, 621.565, 378.329]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.02, 305.139, 90.278, 356.575]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [137.093, 316.01, 232.198, 358.804]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [274.116, 324.516, 297.787, 339.895]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [373.759, 322.68, 448.98, 350.915]}]",data/object_detections/2026_02_21_16_56_39_59464432/masks/FL/2026_02_21_16_56_39_59464432_f002709_fl_car_003.png,suburban,day,overcast
